id_odsp,event_team,cumgoal
bJKECJv6/,Atalanta,2
bJKECJv6/,AC Milan,1
G4pL3Roi/,Southampton,0
G4pL3Roi/,Leicester City,1
jRIxBi5c/,Eibar,1
jRIxBi5c/,Villarreal,2
K66k8kkG/,Granada,1
K66k8kkG/,Athletic Bilbao,1
MXiyUK9t/,Frosinone,0
MXiyUK9t/,Genoa,4
OK2j5XId/,Nantes,0
OK2j5XId/,Lille,3
OUmT15G3/,Manchester Utd,1
OUmT15G3/,Everton,0
pzX9duFd/,Lyon,3
pzX9duFd/,Lorient,1
Q5M6EuAg/,Fiorentina,1
Q5M6EuAg/,Sampdoria,1
S6drhIZ5/,Borussia Monchengladbach,5
S6drhIZ5/,Hertha Berlin,0
W8CR9HOO/,Lazio,1
W8CR9HOO/,AS Roma,4
Ct7o9VZ9/,Levante,0
Ct7o9VZ9/,Sporting Gijon,0
UwTcG1us/,Bologna,0
UwTcG1us/,Hellas Verona,1
4GBf6rxJ/,Granada,0
4GBf6rxJ/,Malaga,0
AyRXHA22/,Lyon,2
AyRXHA22/,Montpellier,0
GANy2g3U/,Hertha Berlin,2
GANy2g3U/,Hannover 96,2
06qsemek/,Troyes,0
06qsemek/,St Etienne,1
2u7d3Ii8/,Newcastle,1
2u7d3Ii8/,Southampton,3
CMplRIga/,AC Milan,1
CMplRIga/,Juventus,2
EXNZbc1F/,Chelsea,0
EXNZbc1F/,Swansea,1
fuexF8nL/,Caen,1
fuexF8nL/,Lorient,2
hW4xVREJ/,Real Sociedad,1
hW4xVREJ/,Barcelona,0
hWbsNxZu/,FC Ingolstadt 04,1
hWbsNxZu/,Borussia Monchengladbach,0
IaopSbvg/,Internazionale,1
IaopSbvg/,Frosinone,0
j3xC7cZh/,Mainz,1
j3xC7cZh/,VfL Wolfsburg,1
jq49syVl/,Aston Villa,1
jq49syVl/,Bournemouth,2
KrUS3FYH/,Eintracht Frankfurt,0
KrUS3FYH/,TSG Hoffenheim,2
l2ftES1R/,Stade de Reims,2
l2ftES1R/,Nantes,1
lMxM6l8p/,Chievo Verona,1
lMxM6l8p/,Carpi,0
lxJEvZE7/,West Brom,1
lxJEvZE7/,Manchester City,2
MFpwdTuq/,Angers,0
MFpwdTuq/,GFC Ajaccio,0
nVVK5y45/,VfB Stuttgart,1
nVVK5y45/,Bayern Munich,3
QNo89nAr/,Bastia,0
QNo89nAr/,Toulouse,4
r1No8476/,Levante,0
r1No8476/,Real Betis,1
rLJCTBFc/,Genoa,1
rLJCTBFc/,Sassuolo,0
rVYof7Ae/,Guingamp,0
rVYof7Ae/,Paris Saint-Germain,2
thVO4eJB/,Werder Bremen,1
thVO4eJB/,FC Augsburg,2
UBbGNq7g/,Real Madrid,4
UBbGNq7g/,Eibar,0
Ukiydzpr/,West Ham,3
Ukiydzpr/,Arsenal,3
UZ2Dtepe/,Norwich City,0
UZ2Dtepe/,Crystal Palace,1
xba90GyR/,Watford,1
xba90GyR/,Everton,1
YRRG6Hla/,SV Darmstadt 98,2
YRRG6Hla/,Hamburg SV,1
zkaCOPim/,Atletico Madrid,3
zkaCOPim/,Espanyol,1
2PtQ58Nj/,Hellas Verona,0
2PtQ58Nj/,Napoli,3
4dstTvPn/,Torino,2
4dstTvPn/,Atalanta,1
4UK8Ui0i/,Fiorentina,0
4UK8Ui0i/,Empoli,2
82cKM3Ma/,Valencia,2
82cKM3Ma/,Sevilla,1
AoKAuFa1/,Liverpool,4
AoKAuFa1/,Stoke City,1
b7051dMK/,Manchester Utd,0
b7051dMK/,Tottenham,3
CCw88wKn/,Schalke 04,2
CCw88wKn/,Borussia Dortmund,2
dQEhOGwI/,Lazio,3
dQEhOGwI/,Palermo,0
dYxjgRP1/,AS Monaco,1
dYxjgRP1/,Lille,4
GldYFlXE/,Bordeaux,0
GldYFlXE/,Marseille,0
GrB02x7E/,Leicester City,2
GrB02x7E/,Sunderland,0
IZFlPdOB/,Sampdoria,2
IZFlPdOB/,Udinese,0
lSPyHUH8/,Stade Rennes,0
lSPyHUH8/,Nice,3
QPCj7OMC/,Getafe,0
QPCj7OMC/,Villarreal,2
WM3tUoUP/,Rayo Vallecano,0
WM3tUoUP/,Athletic Bilbao,1
x4t9P5xs/,Celta Vigo,1
x4t9P5xs/,Sporting Gijon,0
xKOX2ZmO/,FC Cologne,0
xKOX2ZmO/,Bayer Leverkusen,2
jDqhQx95/,AS Roma,1
jDqhQx95/,Bologna,1
QwhPLNy6/,Las Palmas,3
QwhPLNy6/,Deportivo La Coruna,1
xzJQ6ib0/,Crystal Palace,0
xzJQ6ib0/,Everton,0
0vquCuWt/,Nice,1
0vquCuWt/,Lyon,1
4W95VIns/,Levante,2
4W95VIns/,Espanyol,1
GAq7HY2H/,Hannover 96,2
GAq7HY2H/,Borussia Monchengladbach,0
0b3ETdHg/,Eibar,2
0b3ETdHg/,Real Sociedad,1
462oMdln/,Bayern Munich,3
462oMdln/,Schalke 04,0
4lmftka3/,Napoli,0
4lmftka3/,Internazionale,2
8fVD9gEs/,West Brom,0
8fVD9gEs/,Watford,1
8rLBT71E/,GFC Ajaccio,2
8rLBT71E/,Lille,4
bLuvGeyE/,Aston Villa,0
bLuvGeyE/,Manchester Utd,1
CfOGSVU3/,Genoa,1
CfOGSVU3/,Carpi,4
d6xlAJ0g/,Bastia,0
d6xlAJ0g/,St Etienne,1
f3wP5497/,Lorient,1
f3wP5497/,Toulouse,1
feebJfY4/,FC Augsburg,1
feebJfY4/,VfB Stuttgart,0
GCvL6pf1/,Bordeaux,1
GCvL6pf1/,Angers,3
hOMwbHGL/,Swansea,0
hOMwbHGL/,Newcastle,3
ljbmgYT0/,Manchester City,3
ljbmgYT0/,Chelsea,0
nwzH7Qve/,Troyes,2
nwzH7Qve/,Stade de Reims,1
ppGTPTEM/,Torino,1
ppGTPTEM/,Bologna,0
QLjfKzJb/,Bayer Leverkusen,3
QLjfKzJb/,Eintracht Frankfurt,0
QqZtBWuo/,SV Darmstadt 98,2
QqZtBWuo/,FC Ingolstadt 04,0
rDcihhq7/,Everton,1
rDcihhq7/,Southampton,1
rN89Ux2m/,Sporting Gijon,1
rN89Ux2m/,Las Palmas,1
UDmBGhIN/,Hertha Berlin,1
UDmBGhIN/,TSG Hoffenheim,2
vVsqBaom/,Caen,0
vVsqBaom/,Paris Saint-Germain,6
xCvrFFjK/,Norwich City,0
xCvrFFjK/,Sunderland,3
YBuiCenJ/,Celta Vigo,1
YBuiCenJ/,Real Betis,1
Yof2IEmB/,Werder Bremen,3
Yof2IEmB/,VfL Wolfsburg,2
zHJZzuPJ/,Real Madrid,5
zHJZzuPJ/,Getafe,1
8nyD86Pl/,Marseille,1
8nyD86Pl/,AS Monaco,2
8tjuefal/,Bournemouth,1
8tjuefal/,Liverpool,2
bid4JRij/,Chievo Verona,0
bid4JRij/,Udinese,0
d8H7Umn8/,Montpellier,2
d8H7Umn8/,Nantes,0
fLtmDyXC/,Rayo Vallecano,2
fLtmDyXC/,Villarreal,1
j5upfEEf/,Crystal Palace,1
j5upfEEf/,Arsenal,1
joNKRkpA/,Hellas Verona,1
joNKRkpA/,Frosinone,2
joqjsVqc/,Lazio,2
joqjsVqc/,Empoli,0
M3deiCbD/,West Ham,2
M3deiCbD/,Leicester City,2
niNwzavQ/,Sevilla,1
niNwzavQ/,Deportivo La Coruna,1
nVijLG3h/,Hamburg SV,0
nVijLG3h/,Borussia Dortmund,3
OzmFFCXT/,Mainz,2
OzmFFCXT/,FC Cologne,3
QoxqEHH6/,Atletico Madrid,3
QoxqEHH6/,Granada,0
tG1aK7xp/,Fiorentina,3
tG1aK7xp/,Sassuolo,1
v7FXOmUS/,Atalanta,3
v7FXOmUS/,AS Roma,3
vk2ISGWa/,Athletic Bilbao,1
vk2ISGWa/,Malaga,0
xre8Io7d/,AC Milan,1
xre8Io7d/,Sampdoria,0
Y9CPQ9aG/,Juventus,4
Y9CPQ9aG/,Palermo,0
YB1MRzn6/,Barcelona,1
YB1MRzn6/,Valencia,2
zcyh9wGa/,Guingamp,3
zcyh9wGa/,Stade Rennes,0
WYwnEZ5Q/,Stoke City,0
WYwnEZ5Q/,Tottenham,4
GUiIQWWr/,Newcastle,1
GUiIQWWr/,Manchester City,1
O0G4vEVB/,Espanyol,1
O0G4vEVB/,Celta Vigo,1
SYMetz1a/,Las Palmas,0
SYMetz1a/,Real Betis,1
tzbYg8T2/,Napoli,6
tzbYg8T2/,Bologna,0
4IEkVOj2/,Sampdoria,0
4IEkVOj2/,Sassuolo,0
6e6nWh9L/,Everton,0
6e6nWh9L/,Liverpool,4
6PLaufG5/,Sevilla,1
6PLaufG5/,Sporting Gijon,2
CKZAx7bS/,Udinese,2
CKZAx7bS/,Fiorentina,1
I1CwYQ6q/,Lazio,0
I1CwYQ6q/,Juventus,3
K8JmrdWn/,Atletico Madrid,1
K8JmrdWn/,Athletic Bilbao,0
KQdxgSr9/,Torino,2
KQdxgSr9/,AS Roma,3
nDxau9E9/,Palermo,2
nDxau9E9/,Atalanta,2
nF5QQf1C/,Rayo Vallecano,1
nF5QQf1C/,Malaga,1
QRFoW4yd/,Frosinone,1
QRFoW4yd/,Chievo Verona,5
rciPXQ1N/,Watford,1
rciPXQ1N/,West Ham,3
UweVPEGI/,Deportivo La Coruna,0
UweVPEGI/,Barcelona,8
v5f8y92b/,Crystal Palace,0
v5f8y92b/,Manchester Utd,2
W4GsXpMk/,Empoli,1
W4GsXpMk/,Hellas Verona,0
xpUrqxHt/,Villarreal,0
xpUrqxHt/,Real Madrid,3
YTz7wmqM/,Genoa,1
YTz7wmqM/,Internazionale,0
zyrHmI8P/,Valencia,4
zyrHmI8P/,Eibar,0
8UgZOYVO/,Granada,5
8UgZOYVO/,Levante,1
Q3y3vTTF/,AC Milan,0
Q3y3vTTF/,Carpi,0
SQvhZILU/,West Brom,0
SQvhZILU/,Arsenal,2
YBNisGog/,Real Sociedad,1
YBNisGog/,Getafe,2
bDcQeF0n/,Las Palmas,4
bDcQeF0n/,Espanyol,0
ChsUWD24/,Hamburg SV,2
ChsUWD24/,Werder Bremen,1
GGhNOIFn/,Stade de Reims,0
GGhNOIFn/,Nice,2
0Gb6DP1q/,SV Darmstadt 98,1
0Gb6DP1q/,FC Cologne,4
2XfZLGa5/,Toulouse,2
2XfZLGa5/,Lyon,3
6w1YggVb/,Real Madrid,3
6w1YggVb/,Rayo Vallecano,2
bk7Z4VSC/,Stoke City,0
bk7Z4VSC/,Manchester City,4
bkwQXgmb/,FC Augsburg,2
bkwQXgmb/,VfL Wolfsburg,0
dEECxh0O/,Atletico Madrid,1
dEECxh0O/,Malaga,0
fc4ljQSR/,Internazionale,3
fc4ljQSR/,Udinese,1
fHWYVXHA/,VfB Stuttgart,0
fHWYVXHA/,Borussia Dortmund,3
GQHU5BD6/,Newcastle,2
GQHU5BD6/,Liverpool,2
jJKI8DTm/,Chelsea,4
jJKI8DTm/,Bournemouth,1
l2jwgDp5/,Deportivo La Coruna,1
l2jwgDp5/,Eibar,1
MVnFB3We/,FC Ingolstadt 04,2
MVnFB3We/,Hannover 96,2
QyuIZFIo/,Bayer Leverkusen,3
QyuIZFIo/,Schalke 04,2
Sn2UfZFh/,Barcelona,6
Sn2UfZFh/,Sporting Gijon,0
U9JM7Xrf/,Southampton,4
U9JM7Xrf/,Aston Villa,2
v7cACqHk/,Hertha Berlin,0
v7cACqHk/,Bayern Munich,2
0bmXs2z8/,Atalanta,1
0bmXs2z8/,Chievo Verona,0
2iF8wYpI/,Real Sociedad,0
2iF8wYpI/,Villarreal,0
4SwMYZXi/,TSG Hoffenheim,1
4SwMYZXi/,Borussia Monchengladbach,3
4xT85eFO/,GFC Ajaccio,3
4xT85eFO/,Bastia,2
CYEqi6DL/,Torino,1
CYEqi6DL/,Sassuolo,3
d6jGopyq/,Bologna,2
d6jGopyq/,Genoa,0
dSgoiiFH/,Valencia,2
dSgoiiFH/,Getafe,2
E1yF6oD8/,Fiorentina,1
E1yF6oD8/,Juventus,2
faXFyCFU/,Sevilla,2
faXFyCFU/,Real Betis,0
hhzJ55SE/,Frosinone,0
hhzJ55SE/,Palermo,2
KMbMdeot/,Athletic Bilbao,2
KMbMdeot/,Levante,2
McRscyWR/,Swansea,0
McRscyWR/,Leicester City,4
OtdVMdpa/,Stade Rennes,1
OtdVMdpa/,AS Monaco,1
QeaLSYKJ/,Sunderland,0
QeaLSYKJ/,Arsenal,0
QueKp4jk/,Sampdoria,2
QueKp4jk/,Lazio,1
rNv07HpC/,Caen,1
rNv07HpC/,Guingamp,1
UJdRNxVh/,Marseille,1
UJdRNxVh/,Nantes,1
UJzd8cV5/,Lorient,0
UJzd8cV5/,St Etienne,2
Y7VxViXG/,Eintracht Frankfurt,2
Y7VxViXG/,Mainz,1
Yi3IPb0t/,Montpellier,4
Yi3IPb0t/,Troyes,1
25fshXaB/,Celta Vigo,2
25fshXaB/,Granada,1
4nbPRhzQ/,Tottenham,1
4nbPRhzQ/,West Brom,1
4WgOqO5e/,Empoli,0
4WgOqO5e/,Carpi,1
EmdthnbF/,AS Roma,1
EmdthnbF/,Napoli,0
neqTrrL1/,AC Milan,1
neqTrrL1/,Hellas Verona,2
WrHjUvhP/,Angers,0
WrHjUvhP/,Lille,0
2oz8zGEb/,Stade Rennes,0
2oz8zGEb/,Paris Saint-Germain,4
Uom9XpgF/,FC Cologne,0
Uom9XpgF/,FC Augsburg,0
zJtPLg1P/,Sporting Gijon,2
zJtPLg1P/,Eibar,0
0ED3uC4P/,Aston Villa,2
0ED3uC4P/,Watford,3
0zRiPM0e/,SV Darmstadt 98,1
0zRiPM0e/,Eintracht Frankfurt,2
2aoHVONR/,Hannover 96,1
2aoHVONR/,Schalke 04,3
b9ZKGSRO/,Sunderland,1
b9ZKGSRO/,Stoke City,1
balrKfUH/,AS Monaco,3
balrKfUH/,Guingamp,2
bDTGYgqB/,Montpellier,3
bDTGYgqB/,Stade de Reims,2
CAh4YQw9/,Bayer Leverkusen,2
CAh4YQw9/,Hertha Berlin,1
CfjK3qcR/,Fiorentina,0
CfjK3qcR/,Chievo Verona,0
fLWaxxpn/,Nantes,1
fLWaxxpn/,Nice,0
GUXewIUu/,Lorient,0
GUXewIUu/,Lille,1
hMmnJEqO/,Toulouse,0
hMmnJEqO/,St Etienne,0
j76kIYbU/,Bordeaux,4
j76kIYbU/,Troyes,2
jqWCIlcC/,Newcastle,1
jqWCIlcC/,Crystal Palace,0
KG5IANo2/,Bayern Munich,1
KG5IANo2/,Borussia Monchengladbach,1
KjIeGXOn/,Rayo Vallecano,0
KjIeGXOn/,Atletico Madrid,1
MqSmQ2ok/,Mainz,0
MqSmQ2ok/,Hamburg SV,0
n3mscAOO/,Real Madrid,1
n3mscAOO/,Real Sociedad,0
Ofy4ydah/,Lyon,2
Ofy4ydah/,GFC Ajaccio,1
OWvdMWcm/,Norwich City,0
OWvdMWcm/,Arsenal,1
pAPCZZT4/,Caen,0
pAPCZZT4/,Bastia,0
QmL3EBga/,Las Palmas,2
QmL3EBga/,Granada,3
UTs4KASa/,Everton,2
UTs4KASa/,Bournemouth,1
UZxna35r/,Torino,5
UZxna35r/,Udinese,1
vLxqRrWr/,TSG Hoffenheim,2
vLxqRrWr/,FC Ingolstadt 04,1
WQLaFivg/,Real Betis,0
WQLaFivg/,Barcelona,2
xz5VzWCt/,West Brom,0
xz5VzWCt/,West Ham,3
YJg0Z6O2/,Borussia Dortmund,5
YJg0Z6O2/,VfL Wolfsburg,1
4hVbd1k1/,Hellas Verona,0
4hVbd1k1/,Sassuolo,1
4vK7DV85/,Espanyol,1
4vK7DV85/,Sevilla,0
8Clwbj9I/,Valencia,0
8Clwbj9I/,Villarreal,2
ChX8JUs6/,Manchester Utd,1
ChX8JUs6/,Leicester City,1
Gjam3XND/,Lazio,2
Gjam3XND/,Internazionale,0
K8kvLzFB/,Angers,0
K8kvLzFB/,Marseille,1
KIzHH8CI/,Southampton,4
KIzHH8CI/,Manchester City,2
O6D9hevq/,Liverpool,1
O6D9hevq/,Swansea,3
Q1Wfcsze/,AC Milan,3
Q1Wfcsze/,Frosinone,3
QaRGo5ht/,Carpi,0
QaRGo5ht/,Juventus,2
QmaYbWgC/,Getafe,2
QmaYbWgC/,Deportivo La Coruna,0
rwsjbNKl/,Palermo,2
rwsjbNKl/,Sampdoria,0
xSSjHD9t/,Athletic Bilbao,2
xSSjHD9t/,Celta Vigo,1
Y3iG4PsL/,Empoli,0
Y3iG4PsL/,Bologna,0
8xnDW48L/,Werder Bremen,6
8xnDW48L/,VfB Stuttgart,2
CIY6fuKD/,Napoli,2
CIY6fuKD/,Atalanta,1
Igv0LjDg/,Chelsea,2
Igv0LjDg/,Tottenham,2
MFECCkOB/,Levante,1
MFECCkOB/,Malaga,3
YRZ2eL47/,Genoa,2
YRZ2eL47/,AS Roma,3
25Mut1MH/,Bologna,0
25Mut1MH/,AC Milan,1
27Brmgb4/,Lyon,6
27Brmgb4/,AS Monaco,1
2a7no4NE/,Mainz,3
2a7no4NE/,VfB Stuttgart,1
4OkGDaBp/,Manchester Utd,1
4OkGDaBp/,Norwich City,0
6V2EiFgk/,West Ham,1
6V2EiFgk/,Swansea,4
80QeOtG1/,Schalke 04,1
80QeOtG1/,FC Augsburg,1
Am3wZ9sg/,Newcastle,0
Am3wZ9sg/,Aston Villa,0
AXEjoXSG/,Toulouse,1
AXEjoXSG/,Troyes,0
bDPOqqNh/,Internazionale,2
bDPOqqNh/,Empoli,1
CxqMViTT/,Paris Saint-Germain,4
CxqMViTT/,GFC Ajaccio,0
dM6jpOxL/,Eintracht Frankfurt,1
dM6jpOxL/,Borussia Dortmund,0
EoVmRByo/,Lille,0
EoVmRByo/,Guingamp,0
fcnRwMFl/,Hertha Berlin,1
fcnRwMFl/,SV Darmstadt 98,2
G0YwXmC5/,Leicester City,3
G0YwXmC5/,Everton,1
G6mNv20r/,Hannover 96,1
G6mNv20r/,TSG Hoffenheim,0
hzTKXDbH/,Bordeaux,3
hzTKXDbH/,Lorient,0
ld3rnp88/,Hamburg SV,0
ld3rnp88/,VfL Wolfsburg,1
lKoVxtVf/,FC Ingolstadt 04,1
lKoVxtVf/,Bayern Munich,2
niPaN0V7/,Borussia Monchengladbach,2
niPaN0V7/,Bayer Leverkusen,1
OGCvlZrb/,Stade de Reims,0
OGCvlZrb/,Marseille,1
rFlKCJQj/,Chelsea,2
rFlKCJQj/,Sunderland,3
SlJVkeEo/,Montpellier,2
SlJVkeEo/,Stade Rennes,0
thNZlFTi/,St Etienne,0
thNZlFTi/,Nice,2
Wd4ZZkSn/,West Brom,1
Wd4ZZkSn/,Bournemouth,1
WQROWXDN/,Nantes,1
WQROWXDN/,Caen,2
WtGnnDDA/,Bastia,1
WtGnnDDA/,Angers,0
xAZZXTda/,Crystal Palace,2
xAZZXTda/,Stoke City,1
zD5fqrhR/,FC Cologne,0
zD5fqrhR/,Werder Bremen,0
0f1gaOMu/,Juventus,1
0f1gaOMu/,Hellas Verona,2
4fzKg5hD/,Athletic Bilbao,0
4fzKg5hD/,Las Palmas,0
6aE2IlVD/,Valencia,2
6aE2IlVD/,Real Madrid,3
ANXsW7RB/,Watford,0
ANXsW7RB/,Liverpool,2
dpLZA6Nm/,Rayo Vallecano,1
dpLZA6Nm/,Real Sociedad,2
dUWBeRN0/,Atletico Madrid,1
dUWBeRN0/,Levante,2
EPHAGSaQ/,Real Betis,1
EPHAGSaQ/,Eibar,1
fuJXsNi5/,Chievo Verona,0
fuJXsNi5/,AS Roma,3
GlKTr3xa/,Fiorentina,0
GlKTr3xa/,Palermo,0
GY3xCn8s/,Granada,4
GY3xCn8s/,Sevilla,1
K2I6H8pK/,Sporting Gijon,1
K2I6H8pK/,Getafe,1
KMQKpP7n/,Napoli,2
KMQKpP7n/,Torino,1
l2Iyss7B/,Genoa,3
l2Iyss7B/,Sampdoria,0
OKAlvuiU/,Frosinone,0
OKAlvuiU/,Sassuolo,1
OQynVRtI/,Arsenal,2
OQynVRtI/,Manchester City,2
pUBpuLyO/,Carpi,1
pUBpuLyO/,Lazio,3
Q3yGfow7/,Barcelona,5
Q3yGfow7/,Espanyol,0
UcJs9ph0/,Villarreal,0
UcJs9ph0/,Deportivo La Coruna,2
vo0cbrxn/,Atalanta,1
vo0cbrxn/,Udinese,1
WUs2y33i/,Tottenham,1
WUs2y33i/,Southampton,2
zyKwAQxf/,Malaga,0
zyKwAQxf/,Celta Vigo,1
ptthNCrs/,Manchester Utd,2
ptthNCrs/,West Ham,3
0Ee4xkmh/,Liverpool,1
0Ee4xkmh/,Chelsea,1
ChBw4krJ/,Watford,2
ChBw4krJ/,Norwich City,4
QoU46y0I/,Bordeaux,1
QoU46y0I/,Paris Saint-Germain,1
UgmLY6nH/,Everton,0
UgmLY6nH/,Sunderland,3
4KZEY0mA/,Everton,3
4KZEY0mA/,Norwich City,0
4rI1PdAd/,West Brom,1
4rI1PdAd/,Liverpool,1
ALt6zNIc/,Arsenal,4
ALt6zNIc/,Aston Villa,0
dIEgRIup/,West Ham,1
dIEgRIup/,Stoke City,2
f9SRVbXS/,Southampton,4
f9SRVbXS/,Crystal Palace,1
hpWAZtY3/,Leicester City,1
hpWAZtY3/,Chelsea,1
juEcQxej/,Watford,2
juEcQxej/,Sunderland,2
KY6IjZ8e/,Manchester City,1
KY6IjZ8e/,Swansea,1
xYXMWvIM/,Tottenham,1
xYXMWvIM/,Newcastle,5
bsZIXK2G/,Bournemouth,1
bsZIXK2G/,Manchester Utd,3
d4i30ksD/,Paris Saint-Germain,1
d4i30ksD/,Bastia,0
OAqkOhZJ/,AS Monaco,2
OAqkOhZJ/,Guingamp,2
21rgNClQ/,Caen,3
21rgNClQ/,Lorient,2
4j0rLEUb/,Watford,1
4j0rLEUb/,Southampton,1
6Fbj3icf/,Angers,0
6Fbj3icf/,Montpellier,1
8rLLIWds/,Lille,2
8rLLIWds/,Metz,3
bgczNz0n/,Manchester City,2
bgczNz0n/,Sunderland,1
hGdvMfFh/,Stoke City,1
hGdvMfFh/,Middlesbrough,1
K2bWNGpt/,Leicester City,1
K2bWNGpt/,Hull,2
KSRP2XEU/,Tottenham,1
KSRP2XEU/,Everton,1
SOan4Xsl/,Bordeaux,3
SOan4Xsl/,St Etienne,2
txTL3DaO/,Crystal Palace,0
txTL3DaO/,West Brom,1
YBPD5ZUB/,Burnley,0
YBPD5ZUB/,Swansea,1
zej7a9dJ/,Nantes,1
zej7a9dJ/,Dijon FCO,0
02Tk5DSs/,Lyon,3
02Tk5DSs/,AS Nancy Lorraine,0
0xbf2BC0/,Stade Rennes,0
0xbf2BC0/,Nice,1
Cdy57e0a/,Liverpool,4
Cdy57e0a/,Arsenal,3
Eu2b1VR6/,Marseille,0
Eu2b1VR6/,Toulouse,0
jmz96FF5/,Bournemouth,1
jmz96FF5/,Manchester Utd,3
nFTH4gpI/,Chelsea,2
nFTH4gpI/,West Ham,1
A7HxFld6/,Lyon,2
A7HxFld6/,Caen,0
hnLOsuIk/,Osasuna,1
hnLOsuIk/,Malaga,1
t81J3Mv9/,Eibar,1
t81J3Mv9/,Deportivo La Coruna,2
YViaHWTN/,Manchester Utd,2
YViaHWTN/,Southampton,0
0dpVKvpP/,AS Nancy Lorraine,0
0dpVKvpP/,Stade Rennes,2
25WdGbht/,AS Monaco,1
25WdGbht/,Nantes,0
2sEodmEJ/,Hull,2
2sEodmEJ/,Swansea,0
6JMDzfUo/,Tottenham,1
6JMDzfUo/,Crystal Palace,0
AuBVBABn/,Fiorentina,1
AuBVBABn/,Juventus,2
CWiEYXbb/,West Brom,1
CWiEYXbb/,Everton,2
ddDs98e5/,Udinese,0
ddDs98e5/,AS Roma,4
dOJlCntP/,Angers,0
dOJlCntP/,Nice,1
EuOTGARg/,Lorient,0
EuOTGARg/,Bastia,3
fugeICEH/,Burnley,2
fugeICEH/,Liverpool,0
fXGO0KOR/,Sevilla,6
fXGO0KOR/,Espanyol,4
Gfs4GjqU/,Stoke City,1
Gfs4GjqU/,Manchester City,4
hWMXFUt0/,Lille,1
hWMXFUt0/,Dijon FCO,0
MJIG2tfF/,Villarreal,1
MJIG2tfF/,Granada,1
pALHZDqh/,Chelsea,2
pALHZDqh/,Watford,1
Q5liJhaB/,Leicester City,0
Q5liJhaB/,Arsenal,0
rLFpDSQI/,Bordeaux,1
rLFpDSQI/,Toulouse,4
Wh8jdvXr/,Real Betis,2
Wh8jdvXr/,Barcelona,6
2H2F42P2/,Alaves,1
2H2F42P2/,Atletico Madrid,1
AVV0FI7n/,Guingamp,2
AVV0FI7n/,Marseille,1
bL9b5QfU/,Sampdoria,1
bL9b5QfU/,Empoli,0
EHceebnk/,Real Sociedad,0
EHceebnk/,Real Madrid,3
EX7n8SAB/,Internazionale,0
EX7n8SAB/,Chievo Verona,2
hGYVBAio/,Sunderland,1
hGYVBAio/,Middlesbrough,2
hO6j7nQH/,Bologna,1
hO6j7nQH/,Crotone,0
I5EwAlta/,Napoli,2
I5EwAlta/,US Pescara,2
jNjIXiE4/,Bournemouth,0
jNjIXiE4/,West Ham,1
KIOPHjCm/,St Etienne,3
KIOPHjCm/,Montpellier,1
lbGtE8BC/,Metz,0
lbGtE8BC/,Paris Saint-Germain,3
lEEXuJn2/,Athletic Bilbao,1
lEEXuJn2/,Sporting Gijon,2
no6f66uO/,Lazio,4
no6f66uO/,Atalanta,3
OrFZAUQh/,Genoa,3
OrFZAUQh/,Cagliari,1
Q7ZbHWmP/,Sassuolo,1
Q7ZbHWmP/,Palermo,0
SGLQCjdt/,Torino,2
SGLQCjdt/,AC Milan,3
0AHK109L/,Las Palmas,4
0AHK109L/,Valencia,2
zBATtaXe/,Celta Vigo,0
zBATtaXe/,Leganes,1
fi7O1FRB/,Deportivo La Coruna,0
fi7O1FRB/,Real Betis,0
QBF75cSn/,Espanyol,2
QBF75cSn/,Malaga,2
Qesux5oK/,Werder Bremen,0
Qesux5oK/,Bayern Munich,6
zwHQ9EyO/,Marseille,2
zwHQ9EyO/,Lorient,0
0UokmGCI/,Real Madrid,2
0UokmGCI/,Celta Vigo,1
67noldcC/,Osasuna,0
67noldcC/,Real Sociedad,2
bmfQVVrH/,Bournemouth,1
bmfQVVrH/,Crystal Palace,1
ETFU8YjU/,Lyon,2
ETFU8YjU/,Dijon FCO,4
EXkgnzSO/,Leganes,0
EXkgnzSO/,Atletico Madrid,0
GpIke7TP/,Swansea,1
GpIke7TP/,Leicester City,2
I1MLAfMH/,Nice,1
I1MLAfMH/,Lille,1
IoG36wDt/,Valencia,0
IoG36wDt/,Eibar,1
Iy7bDNSk/,Manchester Utd,1
Iy7bDNSk/,Hull,0
KbjkFsv7/,FC Cologne,2
KbjkFsv7/,SV Darmstadt 98,0
l6Qrx7Pi/,Lazio,0
l6Qrx7Pi/,Juventus,1
lMU4ExNh/,AS Nancy Lorraine,0
lMU4ExNh/,Guingamp,2
lzAwTyxn/,Caen,2
lzAwTyxn/,Bastia,0
MaYdE3Xp/,Napoli,4
MaYdE3Xp/,AC Milan,2
n5rywoWD/,Hamburg SV,1
n5rywoWD/,FC Ingolstadt 04,1
ppjMWBTA/,Chelsea,3
ppjMWBTA/,Burnley,0
ptOBWr9s/,Mainz,1
ptOBWr9s/,Borussia Dortmund,2
Q1A6B1c2/,Southampton,1
Q1A6B1c2/,Sunderland,1
rXypyP0Q/,VfL Wolfsburg,2
rXypyP0Q/,FC Augsburg,0
tAviJDG8/,Arsenal,3
tAviJDG8/,Watford,1
UZzmKg12/,Liverpool,1
UZzmKg12/,Tottenham,1
vBNHBz7B/,Montpellier,1
vBNHBz7B/,Stade Rennes,1
vo8fE3Dq/,Stoke City,0
vo8fE3Dq/,Everton,1
WbarSeih/,Metz,2
WbarSeih/,Angers,0
